10594,-9.68,0.12,0.24,359.44,-88.69,-0.37
10615,-9.70,0.11,0.20,359.44,-88.69,-0.31
10637,-9.68,0.10,0.22,359.50,-88.69,-0.31
10658,-9.68,0.09,0.20,359.50,-88.69,-0.31
10680,-9.67,0.11,0.23,359.50,-88.69,-0.31
10703,-9.67,0.11,0.22,359.50,-88.69,-0.31
10726,-9.68,0.15,0.22,359.50,-88.69,-0.31
10747,-9.68,0.15,0.19,359.50,-88.69,-0.31
10770,-9.70,0.07,0.25,359.50,-88.69,-0.31
10793,-9.69,0.10,0.22,359.50,-88.69,-0.31
10816,-9.67,0.11,0.22,359.56,-88.69,-0.31
10838,-9.65,0.13,0.26,359.56,-88.69,-0.31
10864,-9.68,0.19,0.21,359.56,-88.69,-0.31
10887,-9.67,0.05,0.22,359.56,-88.69,-0.31
10907,-9.67,0.13,0.23,359.56,-88.69,-0.31
10929,-9.68,0.16,0.22,359.56,-88.69,-0.31
10952,-9.68,0.10,0.26,359.56,-88.69,-0.31
10979,-9.68,0.11,0.25,359.56,-88.69,-0.31
11005,-9.69,0.13,0.29,359.56,-88.69,-0.31
11027,-9.70,0.12,0.22,359.56,-88.69,-0.31
11048,-9.69,0.16,0.20,359.56,-88.69,-0.31
11071,-9.67,0.14,0.27,359.56,-88.69,-0.31
11095,-9.70,0.14,0.21,359.56,-88.69,-0.31
11117,-9.67,0.10,0.32,359.56,-88.69,-0.31
11144,-9.67,0.12,0.28,359.56,-88.69,-0.31
11170,-9.68,0.12,0.24,359.56,-88.69,-0.31
11198,-9.70,0.12,0.23,359.56,-88.69,-0.31
11225,-9.70,0.15,0.25,359.56,-88.69,-0.31
11247,-9.68,0.12,0.26,359.56,-88.69,-0.31
11268,-9.69,0.12,0.23,359.56,-88.69,-0.31
11289,-9.69,0.11,0.25,359.50,-88.69,-0.31
11313,-9.66,0.12,0.24,359.50,-88.69,-0.31
11335,-9.67,0.15,0.24,359.50,-88.69,-0.31
11358,-9.68,0.10,0.24,359.44,-88.69,-0.31
11378,-9.67,0.18,0.27,359.44,-88.69,-0.31
11406,-9.67,0.15,0.22,359.44,-88.69,-0.31
11427,-9.69,0.13,0.23,359.44,-88.69,-0.31
